encoder_class_id,reference_kind,role_name,semantic_term,slot,slot_index,support_F_and_A_V1_train,support_F_train
34672,constant,,wd:Q473972,del_subject,3,0,0
85497,constant,,wd:Q475050,del_subject,3,0,0
87358,constant,,wd:Q47521,del_subject,3,0,0
35735,constant,,wd:Q47574,del_subject,3,0,0
39170,constant,,wd:Q476028,del_subject,3,0,0
36863,constant,,wd:Q476068,del_subject,3,0,0
32888,constant,,wd:Q476300,del_subject,3,0,0
94313,constant,,wd:Q4781593,del_subject,3,0,0
93812,constant,,wd:Q478419,del_subject,3,0,0
43930,constant,,wd:Q48,del_subject,3,0,0
44781,constant,,wd:Q481289,del_subject,3,0,0
44228,constant,,wd:Q4819492,del_subject,3,0,0
77494,constant,,wd:Q482,del_subject,3,0,0
38538,constant,,wd:Q48204,del_subject,3,0,0
74207,constant,,wd:Q48277,del_subject,3,0,0
29985,constant,,wd:Q482994,del_subject,3,0,0
31287,constant,,wd:Q4830453,del_subject,3,0,0
37577,constant,,wd:Q483110,del_subject,3,0,0
86646,constant,,wd:Q483242,del_subject,3,0,0
87125,constant,,wd:Q48326,del_subject,3,0,0
35206,constant,,wd:Q483501,del_subject,3,0,0
45758,constant,,wd:Q48352,del_subject,3,0,0
48718,constant,,wd:Q484170,del_subject,3,0,0
79137,constant,,wd:Q484678,del_subject,3,0,0
77044,constant,,wd:Q484876,del_subject,3,0,0
75317,constant,,wd:Q485176,del_subject,3,0,0
86560,constant,,wd:Q485258,del_subject,3,0,0
77546,constant,,wd:Q4853732,del_subject,3,0,0
75359,constant,,wd:Q486748,del_subject,3,0,0
79917,constant,,wd:Q486839,del_subject,3,0,0
33130,constant,,wd:Q486972,del_subject,3,0,0
47749,constant,,wd:Q486983,del_subject,3,0,0
83018,constant,,wd:Q487522,del_subject,3,0,0
43783,constant,,wd:Q488111,del_subject,3,0,0
46115,constant,,wd:Q488205,del_subject,3,0,0
31950,constant,,wd:Q488383,del_subject,3,0,0
32799,constant,,wd:Q4886,del_subject,3,0,0
88614,constant,,wd:Q489357,del_subject,3,0,0
95259,constant,,wd:Q48948,del_subject,3,0,0
76678,constant,,wd:Q48958,del_subject,3,0,0
43931,constant,,wd:Q49,del_subject,3,0,0
76411,constant,,wd:Q490,del_subject,3,0,0
39865,constant,,wd:Q49084,del_subject,3,0,0
48199,constant,,wd:Q49133,del_subject,3,0,0
84171,constant,,wd:Q49239,del_subject,3,0,0
78132,constant,,wd:Q4925477,del_subject,3,0,0
79906,constant,,wd:Q4925623,del_subject,3,0,0
81627,constant,,wd:Q4925914,del_subject,3,0,0
88114,constant,,wd:Q4926740,del_subject,3,0,0
80512,constant,,wd:Q4926833,del_subject,3,0,0
79660,constant,,wd:Q4927128,del_subject,3,0,0
81321,constant,,wd:Q4927524,del_subject,3,0,0
74967,constant,,wd:Q4927937,del_subject,3,0,0
80925,constant,,wd:Q493522,del_subject,3,0,0
83892,constant,,wd:Q494721,del_subject,3,0,0
35261,constant,,wd:Q49476,del_subject,3,0,0
76159,constant,,wd:Q495,del_subject,3,0,0
83432,constant,,wd:Q495635,del_subject,3,0,0
34739,constant,,wd:Q4964182,del_subject,3,0,0
80105,constant,,wd:Q498162,del_subject,3,0,0
45313,constant,,wd:Q49892,del_subject,3,0,0
44956,constant,,wd:Q4989906,del_subject,3,0,0
49838,constant,,wd:Q4990623,del_subject,3,0,0
79683,constant,,wd:Q4991371,del_subject,3,0,0
41594,constant,,wd:Q4991585,del_subject,3,0,0
78439,constant,,wd:Q499249,del_subject,3,0,0
29900,constant,,wd:Q5,del_subject,3,0,0
35389,constant,,wd:Q500076,del_subject,3,0,0
46364,constant,,wd:Q5003624,del_subject,3,0,0
35240,constant,,wd:Q50053,del_subject,3,0,0
95096,constant,,wd:Q50068795,del_subject,3,0,0
88205,constant,,wd:Q50231,del_subject,3,0,0
43175,constant,,wd:Q502895,del_subject,3,0,0
93945,constant,,wd:Q5030320,del_subject,3,0,0
83786,constant,,wd:Q50337,del_subject,3,0,0
49261,constant,,wd:Q503601,del_subject,3,0,0
35394,constant,,wd:Q504125,del_subject,3,0,0
74319,constant,,wd:Q5043,del_subject,3,0,0
41611,constant,,wd:Q5047738,del_subject,3,0,0
81247,constant,,wd:Q50602,del_subject,3,0,0
30080,constant,,wd:Q506240,del_subject,3,0,0
84136,constant,,wd:Q506369,del_subject,3,0,0
41620,constant,,wd:Q5066732,del_subject,3,0,0
45909,constant,,wd:Q506754,del_subject,3,0,0
46094,constant,,wd:Q50707,del_subject,3,0,0
35027,constant,,wd:Q50751848,del_subject,3,0,0
35028,constant,,wd:Q50762402,del_subject,3,0,0
35029,constant,,wd:Q50797802,del_subject,3,0,0
79694,constant,,wd:Q5084,del_subject,3,0,0
83523,constant,,wd:Q5092,del_subject,3,0,0
45742,constant,,wd:Q5094009,del_subject,3,0,0
88951,constant,,wd:Q509568,del_subject,3,0,0
37240,constant,,wd:Q509686,del_subject,3,0,0
87418,constant,,wd:Q5098,del_subject,3,0,0
37588,constant,,wd:Q51,del_subject,3,0,0
43164,constant,,wd:Q510324,del_subject,3,0,0
30242,constant,,wd:Q5107,del_subject,3,0,0
74533,constant,,wd:Q5113,del_subject,3,0,0
47965,constant,,wd:Q51139288,del_subject,3,0,0
75704,constant,,wd:Q5119,del_subject,3,0,0
45300,constant,,wd:Q512187,del_subject,3,0,0
81288,constant,,wd:Q5123999,del_subject,3,0,0
86875,constant,,wd:Q5124642,del_subject,3,0,0
45144,constant,,wd:Q5137576,del_subject,3,0,0
40763,constant,,wd:Q514417,del_subject,3,0,0
75505,constant,,wd:Q5146,del_subject,3,0,0
31447,constant,,wd:Q515,del_subject,3,0,0
44732,constant,,wd:Q5153359,del_subject,3,0,0
81495,constant,,wd:Q518076,del_subject,3,0,0
39866,constant,,wd:Q5185279,del_subject,3,0,0
41907,constant,,wd:Q5185996,del_subject,3,0,0
79284,constant,,wd:Q51929311,del_subject,3,0,0
34146,constant,,wd:Q5193377,del_subject,3,0,0
41923,constant,,wd:Q5221598,del_subject,3,0,0
84574,constant,,wd:Q5225895,del_subject,3,0,0
41931,constant,,wd:Q5228004,del_subject,3,0,0
35239,constant,,wd:Q523,del_subject,3,0,0
87774,constant,,wd:Q52371,del_subject,3,0,0
93986,constant,,wd:Q523893,del_subject,3,0,0
44150,constant,,wd:Q52454,del_subject,3,0,0
95105,constant,,wd:Q524980,del_subject,3,0,0
83572,constant,,wd:Q5254911,del_subject,3,0,0
95676,constant,,wd:Q526170,del_subject,3,0,0
30995,constant,,wd:Q526877,del_subject,3,0,0
36999,constant,,wd:Q5287,del_subject,3,0,0
83570,constant,,wd:Q5292,del_subject,3,0,0
40771,constant,,wd:Q529584,del_subject,3,0,0
40772,constant,,wd:Q529976,del_subject,3,0,0
34526,constant,,wd:Q532,del_subject,3,0,0
33620,constant,,wd:Q5322166,del_subject,3,0,0
81400,constant,,wd:Q533866,del_subject,3,0,0
36894,constant,,wd:Q5341295,del_subject,3,0,0
34952,constant,,wd:Q534932,del_subject,3,0,0
41959,constant,,wd:Q5359419,del_subject,3,0,0
84970,constant,,wd:Q53621,del_subject,3,0,0
40577,constant,,wd:Q53636,del_subject,3,0,0
79907,constant,,wd:Q5369,del_subject,3,0,0
88552,constant,,wd:Q537127,del_subject,3,0,0
42870,constant,,wd:Q5372,del_subject,3,0,0
43924,constant,,wd:Q538,del_subject,3,0,0
41965,constant,,wd:Q5382158,del_subject,3,0,0
29752,constant,,wd:Q53869507,del_subject,3,0,0
75547,constant,,wd:Q539581,del_subject,3,0,0
30275,constant,,wd:Q5398426,del_subject,3,0,0
36666,constant,,wd:Q54050,del_subject,3,0,0
49341,constant,,wd:Q54109,del_subject,3,0,0
85135,constant,,wd:Q54114,del_subject,3,0,0
48894,constant,,wd:Q542,del_subject,3,0,0
76948,constant,,wd:Q543654,del_subject,3,0,0
34234,constant,,wd:Q543804,del_subject,3,0,0
95952,constant,,wd:Q544008,del_subject,3,0,0
44020,constant,,wd:Q545,del_subject,3,0,0
93688,constant,,wd:Q546003,del_subject,3,0,0
83937,constant,,wd:Q5475,del_subject,3,0,0
81190,constant,,wd:Q548611,del_subject,3,0,0
86654,constant,,wd:Q54888,del_subject,3,0,0
95668,constant,,wd:Q54935504,del_subject,3,0,0
30958,constant,,wd:Q55,del_subject,3,0,0
39525,constant,,wd:Q550089,del_subject,3,0,0
44705,constant,,wd:Q55043,del_subject,3,0,0
95943,constant,,wd:Q55089312,del_subject,3,0,0
84376,constant,,wd:Q55271,del_subject,3,0,0
84377,constant,,wd:Q55276,del_subject,3,0,0
42065,constant,,wd:Q5527608,del_subject,3,0,0
32544,constant,,wd:Q55488,del_subject,3,0,0
94917,constant,,wd:Q55491,del_subject,3,0,0
42070,constant,,wd:Q5555801,del_subject,3,0,0
76672,constant,,wd:Q559856,del_subject,3,0,0
29861,constant,,wd:Q56061,del_subject,3,0,0
42082,constant,,wd:Q5607349,del_subject,3,0,0
86768,constant,,wd:Q562061,del_subject,3,0,0
36223,constant,,wd:Q5633421,del_subject,3,0,0
89074,constant,,wd:Q564954,del_subject,3,0,0
46201,constant,,wd:Q570116,del_subject,3,0,0
88479,constant,,wd:Q5707594,del_subject,3,0,0
32974,constant,,wd:Q571,del_subject,3,0,0
44453,constant,,wd:Q5727,del_subject,3,0,0
30268,constant,,wd:Q573,del_subject,3,0,0
35576,constant,,wd:Q5737899,del_subject,3,0,0
36676,constant,,wd:Q5741069,del_subject,3,0,0
96144,constant,,wd:Q574961,del_subject,3,0,0
34523,constant,,wd:Q575759,del_subject,3,0,0
81892,constant,,wd:Q577011,del_subject,3,0,0
90960,constant,,wd:Q578004,del_subject,3,0,0
46738,constant,,wd:Q57821,del_subject,3,0,0
95906,constant,,wd:Q5783996,del_subject,3,0,0
42106,constant,,wd:Q5790169,del_subject,3,0,0
37538,constant,,wd:Q581714,del_subject,3,0,0
93612,constant,,wd:Q582525,del_subject,3,0,0
80822,constant,,wd:Q5852411,del_subject,3,0,0
39913,constant,,wd:Q5867051,del_subject,3,0,0
37823,constant,,wd:Q5867959,del_subject,3,0,0
39914,constant,,wd:Q5868144,del_subject,3,0,0
34593,constant,,wd:Q58778,del_subject,3,0,0
42112,constant,,wd:Q5884387,del_subject,3,0,0
87231,constant,,wd:Q5890494,del_subject,3,0,0
78430,constant,,wd:Q590870,del_subject,3,0,0
88144,constant,,wd:Q59091,del_subject,3,0,0
32847,constant,,wd:Q592,del_subject,3,0,0
32150,constant,,wd:Q5923,del_subject,3,0,0
77438,constant,,wd:Q593644,del_subject,3,0,0
84229,constant,,wd:Q594279,del_subject,3,0,0
79680,constant,,wd:Q595105,del_subject,3,0,0
31065,constant,,wd:Q5958900,del_subject,3,0,0
42122,constant,,wd:Q5959520,del_subject,3,0,0
78796,constant,,wd:Q597,del_subject,3,0,0
40580,constant,,wd:Q59798,del_subject,3,0,0
40581,constant,,wd:Q59888,del_subject,3,0,0
33650,constant,,wd:Q599151,del_subject,3,0,0
43533,constant,,wd:Q5998839,del_subject,3,0,0
48700,constant,,wd:Q60,del_subject,3,0,0
44762,constant,,wd:Q60186,del_subject,3,0,0
43167,constant,,wd:Q6023295,del_subject,3,0,0
44589,constant,,wd:Q607241,del_subject,3,0,0
87509,constant,,wd:Q6088,del_subject,3,0,0
76202,constant,,wd:Q61,del_subject,3,0,0
35263,constant,,wd:Q611644,del_subject,3,0,0
79289,constant,,wd:Q612,del_subject,3,0,0
85875,constant,,wd:Q615150,del_subject,3,0,0
42144,constant,,wd:Q6169282,del_subject,3,0,0
86721,constant,,wd:Q6169840,del_subject,3,0,0
29796,constant,,wd:Q618123,del_subject,3,0,0
31112,constant,,wd:Q618779,del_subject,3,0,0
89766,constant,,wd:Q61878,del_subject,3,0,0
79488,constant,,wd:Q62,del_subject,3,0,0
74327,constant,,wd:Q62049,del_subject,3,0,0
30602,constant,,wd:Q622852,del_subject,3,0,0
88714,constant,,wd:Q6231,del_subject,3,0,0
32292,constant,,wd:Q623109,del_subject,3,0,0
31122,constant,,wd:Q62447,del_subject,3,0,0
49263,constant,,wd:Q624543,del_subject,3,0,0
31361,constant,,wd:Q6256,del_subject,3,0,0
80964,constant,,wd:Q6259,del_subject,3,0,0
29947,constant,,wd:Q6266,del_subject,3,0,0
81556,constant,,wd:Q627325,del_subject,3,0,0
39338,constant,,wd:Q628099,del_subject,3,0,0
45355,constant,,wd:Q628179,del_subject,3,0,0
76985,constant,,wd:Q6298851,del_subject,3,0,0
42146,constant,,wd:Q6301970,del_subject,3,0,0
49772,constant,,wd:Q632682,del_subject,3,0,0
79584,constant,,wd:Q632842,del_subject,3,0,0
38209,constant,,wd:Q633454,del_subject,3,0,0
88145,constant,,wd:Q6337803,del_subject,3,0,0
45788,constant,,wd:Q634099,del_subject,3,0,0
38369,constant,,wd:Q6352575,del_subject,3,0,0
76204,constant,,wd:Q639669,del_subject,3,0,0
32717,constant,,wd:Q64,del_subject,3,0,0
78703,constant,,wd:Q641,del_subject,3,0,0
79292,constant,,wd:Q6441,del_subject,3,0,0
86383,constant,,wd:Q644371,del_subject,3,0,0
35207,constant,,wd:Q644687,del_subject,3,0,0
32785,constant,,wd:Q645883,del_subject,3,0,0
39276,constant,,wd:Q6465,del_subject,3,0,0
40810,constant,,wd:Q646860,del_subject,3,0,0
47913,constant,,wd:Q647,del_subject,3,0,0
38234,constant,,wd:Q6473564,del_subject,3,0,0
76161,constant,,wd:Q648,del_subject,3,0,0
42180,constant,,wd:Q6482541,del_subject,3,0,0
42182,constant,,wd:Q6488923,del_subject,3,0,0
49264,constant,,wd:Q648961,del_subject,3,0,0
48698,constant,,wd:Q649,del_subject,3,0,0
40812,constant,,wd:Q650106,del_subject,3,0,0
35554,constant,,wd:Q652,del_subject,3,0,0
42189,constant,,wd:Q6527992,del_subject,3,0,0
96012,constant,,wd:Q653002,del_subject,3,0,0
39360,constant,,wd:Q654236,del_subject,3,0,0
75341,constant,,wd:Q6548,del_subject,3,0,0
49099,constant,,wd:Q6557453,del_subject,3,0,0
93775,constant,,wd:Q655814,del_subject,3,0,0
48617,constant,,wd:Q656720,del_subject,3,0,0
77984,constant,,wd:Q657,del_subject,3,0,0
31086,constant,,wd:Q6581072,del_subject,3,0,0
32653,constant,,wd:Q6581097,del_subject,3,0,0
87693,constant,,wd:Q6582,del_subject,3,0,0
44674,constant,,wd:Q6587194,del_subject,3,0,0
83946,constant,,wd:Q6596,del_subject,3,0,0
78405,constant,,wd:Q6602,del_subject,3,0,0
75371,constant,,wd:Q6607,del_subject,3,0,0
84341,constant,,wd:Q6616,del_subject,3,0,0
76320,constant,,wd:Q6617100,del_subject,3,0,0
84170,constant,,wd:Q6625,del_subject,3,0,0
84932,constant,,wd:Q6627746,del_subject,3,0,0
89602,constant,,wd:Q662914,del_subject,3,0,0
81063,constant,,wd:Q662985,del_subject,3,0,0
49265,constant,,wd:Q663314,del_subject,3,0,0
47912,constant,,wd:Q66344,del_subject,3,0,0
32848,constant,,wd:Q6636,del_subject,3,0,0
31033,constant,,wd:Q664,del_subject,3,0,0
82569,constant,,wd:Q664835,del_subject,3,0,0
36617,constant,,wd:Q665487,del_subject,3,0,0
36173,constant,,wd:Q6655,del_subject,3,0,0
84245,constant,,wd:Q666063,del_subject,3,0,0
37944,constant,,wd:Q6665249,del_subject,3,0,0
42781,constant,,wd:Q667509,del_subject,3,0,0
32036,constant,,wd:Q668,del_subject,3,0,0
94967,constant,,wd:Q671384,del_subject,3,0,0
41431,constant,,wd:Q6723368,del_subject,3,0,0
79498,constant,,wd:Q677191,del_subject,3,0,0
86848,constant,,wd:Q6784672,del_subject,3,0,0
36274,constant,,wd:Q679527,del_subject,3,0,0
30180,constant,,wd:Q682943,del_subject,3,0,0
76611,constant,,wd:Q683,del_subject,3,0,0
86249,constant,,wd:Q685309,del_subject,3,0,0
76613,constant,,wd:Q686,del_subject,3,0,0
44718,constant,,wd:Q687312,del_subject,3,0,0
74520,constant,,wd:Q6881511,del_subject,3,0,0
31173,constant,,wd:Q68947,del_subject,3,0,0
83360,constant,,wd:Q6895044,del_subject,3,0,0
49106,constant,,wd:Q691,del_subject,3,0,0
45743,constant,,wd:Q6933946,del_subject,3,0,0
80046,constant,,wd:Q694,del_subject,3,0,0
82583,constant,,wd:Q694372,del_subject,3,0,0
46366,constant,,wd:Q6975221,del_subject,3,0,0
48749,constant,,wd:Q6979593,del_subject,3,0,0
46120,constant,,wd:Q70,del_subject,3,0,0
42892,constant,,wd:Q700222,del_subject,3,0,0
81808,constant,,wd:Q7003,del_subject,3,0,0
80032,constant,,wd:Q701,del_subject,3,0,0
44066,constant,,wd:Q70208,del_subject,3,0,0
49750,constant,,wd:Q702842,del_subject,3,0,0
96011,constant,,wd:Q705551,del_subject,3,0,0
34310,constant,,wd:Q7058673,del_subject,3,0,0
36922,constant,,wd:Q70695,del_subject,3,0,0
33173,constant,,wd:Q7075,del_subject,3,0,0
75576,constant,,wd:Q707813,del_subject,3,0,0
29905,constant,,wd:Q708676,del_subject,3,0,0
32450,constant,,wd:Q709,del_subject,3,0,0
85708,constant,,wd:Q710,del_subject,3,0,0
38236,constant,,wd:Q7126717,del_subject,3,0,0
81835,constant,,wd:Q7128792,del_subject,3,0,0
41481,constant,,wd:Q7136012,del_subject,3,0,0
78532,constant,,wd:Q713623,del_subject,3,0,0
75247,constant,,wd:Q7140664,del_subject,3,0,0
83435,constant,,wd:Q715301,del_subject,3,0,0
76854,constant,,wd:Q7156,del_subject,3,0,0
40827,constant,,wd:Q716132,del_subject,3,0,0
46084,constant,,wd:Q717,del_subject,3,0,0
43517,constant,,wd:Q7184903,del_subject,3,0,0
29916,constant,,wd:Q7187,del_subject,3,0,0
32443,constant,,wd:Q7188,del_subject,3,0,0
31470,constant,,wd:Q7189713,del_subject,3,0,0
38622,constant,,wd:Q7194062,del_subject,3,0,0
31150,constant,,wd:Q719456,del_subject,3,0,0
45527,constant,,wd:Q719675,del_subject,3,0,0
78535,constant,,wd:Q72,del_subject,3,0,0
35687,constant,,wd:Q723849,del_subject,3,0,0
45799,constant,,wd:Q7239,del_subject,3,0,0
83698,constant,,wd:Q724,del_subject,3,0,0
30850,constant,,wd:Q726,del_subject,3,0,0
45310,constant,,wd:Q7269,del_subject,3,0,0
76004,constant,,wd:Q727,del_subject,3,0,0
45309,constant,,wd:Q7270,del_subject,3,0,0
31358,constant,,wd:Q7275,del_subject,3,0,0
33977,constant,,wd:Q7278,del_subject,3,0,0
94633,constant,,wd:Q727919,del_subject,3,0,0
88704,constant,,wd:Q728904,del_subject,3,0,0
32545,constant,,wd:Q728937,del_subject,3,0,0
33534,constant,,wd:Q7291,del_subject,3,0,0
77985,constant,,wd:Q730,del_subject,3,0,0
47530,constant,,wd:Q730038,del_subject,3,0,0
30708,constant,,wd:Q7302866,del_subject,3,0,0
38752,constant,,wd:Q731126,del_subject,3,0,0
95888,constant,,wd:Q7321974,del_subject,3,0,0
30417,constant,,wd:Q732577,del_subject,3,0,0
50011,constant,,wd:Q732717,del_subject,3,0,0
83610,constant,,wd:Q7328910,del_subject,3,0,0
76616,constant,,wd:Q733,del_subject,3,0,0
49674,constant,,wd:Q7333457,del_subject,3,0,0
85022,constant,,wd:Q734578,del_subject,3,0,0
46707,constant,,wd:Q735188,del_subject,3,0,0
89009,constant,,wd:Q735428,del_subject,3,0,0
75558,constant,,wd:Q736,del_subject,3,0,0
33378,constant,,wd:Q7365,del_subject,3,0,0
33340,constant,,wd:Q7366,del_subject,3,0,0
86672,constant,,wd:Q7367,del_subject,3,0,0
88509,constant,,wd:Q7374509,del_subject,3,0,0
38117,constant,,wd:Q737498,del_subject,3,0,0
31979,constant,,wd:Q7378,del_subject,3,0,0
80636,constant,,wd:Q7386,del_subject,3,0,0
46085,constant,,wd:Q739,del_subject,3,0,0
49100,constant,,wd:Q7391292,del_subject,3,0,0
29830,constant,,wd:Q7397,del_subject,3,0,0
35189,constant,,wd:Q7406919,del_subject,3,0,0
40261,constant,,wd:Q7411,del_subject,3,0,0
93776,constant,,wd:Q7415384,del_subject,3,0,0
32109,constant,,wd:Q742421,del_subject,3,0,0
46022,constant,,wd:Q743004,del_subject,3,0,0
31172,constant,,wd:Q7432,del_subject,3,0,0
48262,constant,,wd:Q744099,del_subject,3,0,0
81065,constant,,wd:Q744598,del_subject,3,0,0
41743,constant,,wd:Q7456120,del_subject,3,0,0
48964,constant,,wd:Q746369,del_subject,3,0,0
37136,constant,,wd:Q747074,del_subject,3,0,0
83480,constant,,wd:Q748149,del_subject,3,0,0
79476,constant,,wd:Q748211,del_subject,3,0,0
40839,constant,,wd:Q748899,del_subject,3,0,0
46086,constant,,wd:Q750,del_subject,3,0,0
82497,constant,,wd:Q751876,del_subject,3,0,0
84128,constant,,wd:Q752,del_subject,3,0,0
80259,constant,,wd:Q7521081,del_subject,3,0,0
33924,constant,,wd:Q752783,del_subject,3,0,0
48065,constant,,wd:Q753110,del_subject,3,0,0
79087,constant,,wd:Q753219,del_subject,3,0,0
81066,constant,,wd:Q753289,del_subject,3,0,0
30312,constant,,wd:Q755707,del_subject,3,0,0
89219,constant,,wd:Q756082,del_subject,3,0,0
84444,constant,,wd:Q756617,del_subject,3,0,0
41749,constant,,wd:Q7576582,del_subject,3,0,0
30948,constant,,wd:Q759421,del_subject,3,0,0
41758,constant,,wd:Q7617621,del_subject,3,0,0
87707,constant,,wd:Q7618284,del_subject,3,0,0
49582,constant,,wd:Q764,del_subject,3,0,0
93567,constant,,wd:Q764876,del_subject,3,0,0
40844,constant,,wd:Q765547,del_subject,3,0,0
31495,constant,,wd:Q767728,del_subject,3,0,0
94195,constant,,wd:Q768519,del_subject,3,0,0
85378,constant,,wd:Q768717,del_subject,3,0,0
46089,constant,,wd:Q77,del_subject,3,0,0
80047,constant,,wd:Q770,del_subject,3,0,0
79344,constant,,wd:Q771,del_subject,3,0,0
40847,constant,,wd:Q771526,del_subject,3,0,0
36503,constant,,wd:Q7725310,del_subject,3,0,0
36191,constant,,wd:Q7725634,del_subject,3,0,0
74305,constant,,wd:Q7737,del_subject,3,0,0
81465,constant,,wd:Q775,del_subject,3,0,0
40851,constant,,wd:Q775899,del_subject,3,0,0
80048,constant,,wd:Q776,del_subject,3,0,0
40853,constant,,wd:Q777327,del_subject,3,0,0
44004,constant,,wd:Q7777570,del_subject,3,0,0
76620,constant,,wd:Q778,del_subject,3,0,0
76291,constant,,wd:Q779,del_subject,3,0,0
76622,constant,,wd:Q783,del_subject,3,0,0
33906,constant,,wd:Q783794,del_subject,3,0,0
77022,constant,,wd:Q784,del_subject,3,0,0
76623,constant,,wd:Q786,del_subject,3,0,0
80692,constant,,wd:Q786820,del_subject,3,0,0
83306,constant,,wd:Q7880,del_subject,3,0,0
30604,constant,,wd:Q7889,del_subject,3,0,0
46039,constant,,wd:Q789447,del_subject,3,0,0
46064,constant,,wd:Q79,del_subject,3,0,0
38401,constant,,wd:Q79007,del_subject,3,0,0
46087,constant,,wd:Q792,del_subject,3,0,0
37925,constant,,wd:Q794,del_subject,3,0,0
30823,constant,,wd:Q7944,del_subject,3,0,0
96132,constant,,wd:Q795228,del_subject,3,0,0
32800,constant,,wd:Q79529,del_subject,3,0,0
46062,constant,,wd:Q796,del_subject,3,0,0
44106,constant,,wd:Q79602,del_subject,3,0,0
39080,constant,,wd:Q797,del_subject,3,0,0
39783,constant,,wd:Q79913,del_subject,3,0,0
46074,constant,,wd:Q801,del_subject,3,0,0
82226,constant,,wd:Q80296,del_subject,3,0,0
82227,constant,,wd:Q80305,del_subject,3,0,0
46088,constant,,wd:Q804,del_subject,3,0,0
77162,constant,,wd:Q804311,del_subject,3,0,0
41801,constant,,wd:Q8043893,del_subject,3,0,0
38299,constant,,wd:Q8047,del_subject,3,0,0
76265,constant,,wd:Q805,del_subject,3,0,0
35546,constant,,wd:Q8054,del_subject,3,0,0
34029,constant,,wd:Q8072,del_subject,3,0,0
31376,constant,,wd:Q8076,del_subject,3,0,0
48283,constant,,wd:Q808462,del_subject,3,0,0
35788,constant,,wd:Q809,del_subject,3,0,0
82838,constant,,wd:Q80955,del_subject,3,0,0
40857,constant,,wd:Q809586,del_subject,3,0,0
37892,constant,,wd:Q810,del_subject,3,0,0
76909,constant,,wd:Q81096,del_subject,3,0,0
76625,constant,,wd:Q811,del_subject,3,0,0
81725,constant,,wd:Q811165,del_subject,3,0,0
79429,constant,,wd:Q81137,del_subject,3,0,0
30630,constant,,wd:Q811430,del_subject,3,0,0
48287,constant,,wd:Q811534,del_subject,3,0,0
31923,constant,,wd:Q811979,del_subject,3,0,0
74484,constant,,wd:Q812,del_subject,3,0,0
38754,constant,,wd:Q812285,del_subject,3,0,0
46075,constant,,wd:Q813,del_subject,3,0,0
31115,constant,,wd:Q8142,del_subject,3,0,0
36411,constant,,wd:Q8148,del_subject,3,0,0
79444,constant,,wd:Q81513,del_subject,3,0,0
88698,constant,,wd:Q815348,del_subject,3,0,0
77431,constant,,wd:Q816,del_subject,3,0,0
79445,constant,,wd:Q8162,del_subject,3,0,0
79095,constant,,wd:Q81666,del_subject,3,0,0
81592,constant,,wd:Q81725,del_subject,3,0,0
41807,constant,,wd:Q8186572,del_subject,3,0,0
33928,constant,,wd:Q8187769,del_subject,3,0,0
81588,constant,,wd:Q81888,del_subject,3,0,0
48990,constant,,wd:Q820477,del_subject,3,0,0
32531,constant,,wd:Q8205328,del_subject,3,0,0
84313,constant,,wd:Q82185,del_subject,3,0,0
46076,constant,,wd:Q822,del_subject,3,0,0
48066,constant,,wd:Q822146,del_subject,3,0,0
30004,constant,,wd:Q8229,del_subject,3,0,0
76504,constant,,wd:Q824,del_subject,3,0,0
33464,constant,,wd:Q8261,del_subject,3,0,0
33028,constant,,wd:Q8274,del_subject,3,0,0
45363,constant,,wd:Q8274529,del_subject,3,0,0
30243,constant,,wd:Q82794,del_subject,3,0,0
31512,constant,,wd:Q82799,del_subject,3,0,0
43925,constant,,wd:Q828,del_subject,3,0,0
29975,constant,,wd:Q82955,del_subject,3,0,0
86691,constant,,wd:Q83065,del_subject,3,0,0
32665,constant,,wd:Q83267,del_subject,3,0,0
74579,constant,,wd:Q833,del_subject,3,0,0
31378,constant,,wd:Q83310,del_subject,3,0,0
46353,constant,,wd:Q833670,del_subject,3,0,0
35268,constant,,wd:Q833738,del_subject,3,0,0
31526,constant,,wd:Q83405,del_subject,3,0,0
35355,constant,,wd:Q8347,del_subject,3,0,0
80132,constant,,wd:Q8356,del_subject,3,0,0
82232,constant,,wd:Q835714,del_subject,3,0,0
35610,constant,,wd:Q836,del_subject,3,0,0
34121,constant,,wd:Q83620,del_subject,3,0,0
36714,constant,,wd:Q836575,del_subject,3,0,0
76628,constant,,wd:Q837,del_subject,3,0,0
94316,constant,,wd:Q837089,del_subject,3,0,0
82821,constant,,wd:Q8385,del_subject,3,0,0
29966,constant,,wd:Q838948,del_subject,3,0,0
40219,constant,,wd:Q839954,del_subject,3,0,0
32159,constant,,wd:Q84,del_subject,3,0,0
95993,constant,,wd:Q840886,del_subject,3,0,0
78910,constant,,wd:Q8418,del_subject,3,0,0
80586,constant,,wd:Q842112,del_subject,3,0,0
30507,constant,,wd:Q842858,del_subject,3,0,0
74580,constant,,wd:Q843,del_subject,3,0,0
30464,constant,,wd:Q8436,del_subject,3,0,0
86139,constant,,wd:Q844930,del_subject,3,0,0
75099,constant,,wd:Q846,del_subject,3,0,0
41823,constant,,wd:Q8464689,del_subject,3,0,0
88510,constant,,wd:Q846659,del_subject,3,0,0
30851,constant,,wd:Q847017,del_subject,3,0,0
87524,constant,,wd:Q848313,del_subject,3,0,0
43109,constant,,wd:Q848944,del_subject,3,0,0
75272,constant,,wd:Q849697,del_subject,3,0,0
43568,constant,,wd:Q849919,del_subject,3,0,0
